D_345,DV_ID_345, 0
D_348,DV_ID_348, 0
D_349,DV_ID_349, 0
D_351,DV_ID_351, 0
D_358,DV_ID_358, 1
D_363,DV_ID_363, 0
D_375,DV_ID_375, 0
D_376,DV_ID_376, 0
D_377,DV_ID_377, 0
D_382,DV_ID_382, 0
D_383,DV_ID_383, 0
D_385,DV_ID_385, 0
D_389,DV_ID_389, 0
D_390,DV_ID_390, 0
D_396,DV_ID_396, 0
D_401,DV_ID_401, 1
D_411,DV_ID_411, 0
D_418,DV_ID_418, 0
D_429,DV_ID_429, 0
D_433,DV_ID_433, 0
D_439,DV_ID_439, 0
D_440,DV_ID_440, 0
D_445,DV_ID_445, 0
D_454,DV_ID_454, 0
D_459,DV_ID_459, 0
D_460,DV_ID_460, 0
D_463,DV_ID_463, 0
D_469,DV_ID_469, 0
D_474,DV_ID_474, 0
D_487,DV_ID_487, 0
D_491,DV_ID_491, 0
D_493,DV_ID_493, 0
D_494,DV_ID_494, 0
D_510,DV_ID_510, 0
D_514,DV_ID_514, 1
D_516,DV_ID_516, 0
D_519,DV_ID_519, 0
D_529,DV_ID_529, 0
D_534,DV_ID_534, 1
D_535,DV_ID_535, 0
D_542,DV_ID_542, 0
D_552,DV_ID_552, 0
D_553,DV_ID_553, 0
D_554,DV_ID_554, 0
D_556,DV_ID_556, 0
D_559,DV_ID_559, 0
D_564,DV_ID_564, 0
D_565,DV_ID_565, 0
D_566,DV_ID_566, 0
D_568,DV_ID_568, 0
D_579,DV_ID_579, 0
D_582,DV_ID_582, 1
D_585,DV_ID_585, 0
D_590,DV_ID_590, 0
D_591,DV_ID_591, 0
D_595,DV_ID_595, 0
D_599,DV_ID_599, 0
D_600,DV_ID_600, 0
D_601,DV_ID_601, 1
D_606,DV_ID_606, 0
D_613,DV_ID_613, 0
D_620,DV_ID_620, 0
D_625,DV_ID_625, 0
D_630,DV_ID_630, 0
D_632,DV_ID_632, 0
D_637,DV_ID_637, 0
D_638,DV_ID_638, 0
D_655,DV_ID_655, 0
D_657,DV_ID_657, 0
D_667,DV_ID_667, 1
D_672,DV_ID_672, 0
D_673,DV_ID_673, 0
D_678,DV_ID_678, 1
D_679,DV_ID_679, 1
D_689,DV_ID_689, 1
D_693,DV_ID_693, 0
D_694,DV_ID_694, 0
D_696,DV_ID_696, 0
D_697,DV_ID_697, 0
D_699,DV_ID_699, 0
D_706,DV_ID_706, 0
D_713,DV_ID_713, 0
D_714,DV_ID_714, 0
D_721,DV_ID_721, 0
D_727,DV_ID_727, 0
D_733,DV_ID_733, 1
D_734,DV_ID_734, 0
D_737,DV_ID_737, 0
D_739,DV_ID_739, 0
D_741,DV_ID_741, 1
D_748,DV_ID_748, 1
D_753,DV_ID_753, 0
D_755,DV_ID_755, 1
D_764,DV_ID_764, 0
D_771,DV_ID_771, 0
D_772,DV_ID_772, 0
D_773,DV_ID_773, 0
D_775,DV_ID_775, 0
D_779,DV_ID_779, 0
D_781,DV_ID_781, 0
D_792,DV_ID_792, 1
D_794,DV_ID_794, 0
D_801,DV_ID_801, 0
D_806,DV_ID_806, 0
D_808,DV_ID_808, 0
D_814,DV_ID_814, 0
D_816,DV_ID_816, 0
D_818,DV_ID_818, 0
D_819,DV_ID_819, 0
D_822,DV_ID_822, 0
D_823,DV_ID_823, 0
D_825,DV_ID_825, 1
D_832,DV_ID_832, 0
D_840,DV_ID_840, 0
D_841,DV_ID_841, 0
D_846,DV_ID_846, 0
D_854,DV_ID_854, 0
D_861,DV_ID_861, 0
D_873,DV_ID_873, 0
D_876,DV_ID_876, 1
D_879,DV_ID_879, 0
D_880,DV_ID_880, 0
D_883,DV_ID_883, 1
D_890,DV_ID_890, 0
D_892,DV_ID_892, 1
D_906,DV_ID_906, 0
D_907,DV_ID_907, 0
D_914,DV_ID_914, 0
D_917,DV_ID_917, 0
D_924,DV_ID_924, 0
D_927,DV_ID_927, 0
D_928,DV_ID_928, 0
D_929,DV_ID_929, 0
D_931,DV_ID_931, 0
D_932,DV_ID_932, 0
D_934,DV_ID_934, 0
D_951,DV_ID_951, 0
D_956,DV_ID_956, 0
D_958,DV_ID_958, 0
D_959,DV_ID_959, 1
D_967,DV_ID_967, 0
D_976,DV_ID_976, 0
D_982,DV_ID_982, 0
D_984,DV_ID_984, 0
D_991,DV_ID_991, 0
D_994,DV_ID_994, 0
D_1002,DV_ID_1002, 0
D_1005,DV_ID_1005, 0
D_1007,DV_ID_1007, 0
D_1008,DV_ID_1008, 0
D_1015,DV_ID_1015, 0
D_1020,DV_ID_1020, 0
D_1021,DV_ID_1021, 0
D_1023,DV_ID_1023, 1
D_1024,DV_ID_1024, 1
D_1032,DV_ID_1032, 0
D_1034,DV_ID_1034, 0
D_1035,DV_ID_1035, 1
D_1047,DV_ID_1047, 1
D_1055,DV_ID_1055, 0
D_1056,DV_ID_1056, 0
D_1058,DV_ID_1058, 0
D_1060,DV_ID_1060, 0
D_1063,DV_ID_1063, 0
D_1067,DV_ID_1067, 1
D_1070,DV_ID_1070, 0
D_1083,DV_ID_1083, 0
D_1084,DV_ID_1084, 1
D_1085,DV_ID_1085, 0
D_1088,DV_ID_1088, 0
D_1094,DV_ID_1094, 0
D_1097,DV_ID_1097, 0
D_1098,DV_ID_1098, 0
D_1101,DV_ID_1101, 1
D_1107,DV_ID_1107, 0
D_1112,DV_ID_1112, 0
D_1116,DV_ID_1116, 0
D_1119,DV_ID_1119, 0
D_1125,DV_ID_1125, 0
D_1126,DV_ID_1126, 1
D_1127,DV_ID_1127, 0
D_1136,DV_ID_1136, 0
D_1147,DV_ID_1147, 0
D_1150,DV_ID_1150, 0
D_1157,DV_ID_1157, 1
D_1166,DV_ID_1166, 0
D_1176,DV_ID_1176, 1
D_1181,DV_ID_1181, 0
D_1188,DV_ID_1188, 0
D_1193,DV_ID_1193, 1
D_1194,DV_ID_1194, 1
D_1196,DV_ID_1196, 1
D_1204,DV_ID_1204, 0
D_1205,DV_ID_1205, 0
D_1209,DV_ID_1209, 0
D_1212,DV_ID_1212, 0
D_1221,DV_ID_1221, 0
D_1223,DV_ID_1223, 1
D_1224,DV_ID_1224, 0
D_1226,DV_ID_1226, 0
D_1228,DV_ID_1228, 0
D_1238,DV_ID_1238, 0
D_1244,DV_ID_1244, 1
D_1246,DV_ID_1246, 0
D_1249,DV_ID_1249, 0
D_1257,DV_ID_1257, 1
D_1258,DV_ID_1258, 0
D_1259,DV_ID_1259, 0
D_1260,DV_ID_1260, 0
D_1261,DV_ID_1261, 0
D_1263,DV_ID_1263, 1
D_1267,DV_ID_1267, 1
D_1272,DV_ID_1272, 0
D_1274,DV_ID_1274, 1
D_1284,DV_ID_1284, 0
D_1287,DV_ID_1287, 1
D_1289,DV_ID_1289, 0
D_1291,DV_ID_1291, 0
D_1296,DV_ID_1296, 0
D_1298,DV_ID_1298, 0
D_1301,DV_ID_1301, 0
D_1302,DV_ID_1302, 0
D_1307,DV_ID_1307, 0
D_1313,DV_ID_1313, 0
D_1317,DV_ID_1317, 0
D_1319,DV_ID_1319, 0
D_1320,DV_ID_1320, 1
D_1326,DV_ID_1326, 0
D_1330,DV_ID_1330, 0
D_1331,DV_ID_1331, 0
D_1334,DV_ID_1334, 0
D_1340,DV_ID_1340, 0
D_1349,DV_ID_1349, 0
D_1351,DV_ID_1351, 0
D_1360,DV_ID_1360, 0
D_1364,DV_ID_1364, 0
D_1366,DV_ID_1366, 1
D_1375,DV_ID_1375, 0
D_1381,DV_ID_1381, 0
D_1389,DV_ID_1389, 0
D_1400,DV_ID_1400, 0
D_1401,DV_ID_1401, 0
D_1405,DV_ID_1405, 0
D_1434,DV_ID_1434, 0
D_1439,DV_ID_1439, 1
D_1441,DV_ID_1441, 1
D_1447,DV_ID_1447, 1
D_1448,DV_ID_1448, 1
D_1449,DV_ID_1449, 0
D_1459,DV_ID_1459, 0
D_1464,DV_ID_1464, 0
D_1465,DV_ID_1465, 0
D_1466,DV_ID_1466, 0
D_1472,DV_ID_1472, 0
D_1482,DV_ID_1482, 0
D_1484,DV_ID_1484, 0
D_1488,DV_ID_1488, 0
D_1491,DV_ID_1491, 0
D_1492,DV_ID_1492, 0
D_1497,DV_ID_1497, 0
D_1498,DV_ID_1498, 0
D_1500,DV_ID_1500, 0
D_1501,DV_ID_1501, 0
D_1509,DV_ID_1509, 0
D_1513,DV_ID_1513, 0
D_1520,DV_ID_1520, 0
D_1523,DV_ID_1523, 0
D_1531,DV_ID_1531, 0
D_1534,DV_ID_1534, 0
D_1536,DV_ID_1536, 0
D_1548,DV_ID_1548, 0
D_1558,DV_ID_1558, 0
D_1559,DV_ID_1559, 0
D_1563,DV_ID_1563, 1
D_1565,DV_ID_1565, 0
D_1572,DV_ID_1572, 1
D_1573,DV_ID_1573, 0
D_1578,DV_ID_1578, 0
D_1585,DV_ID_1585, 0
D_1597,DV_ID_1597, 0
D_1601,DV_ID_1601, 0
D_1605,DV_ID_1605, 0
D_1611,DV_ID_1611, 0
D_1612,DV_ID_1612, 0
D_1617,DV_ID_1617, 0
D_1618,DV_ID_1618, 0
D_1619,DV_ID_1619, 0
D_1622,DV_ID_1622, 0
D_1628,DV_ID_1628, 0
D_1631,DV_ID_1631, 0
D_1635,DV_ID_1635, 0
D_1636,DV_ID_1636, 0
D_1643,DV_ID_1643, 1
D_1644,DV_ID_1644, 0
D_1650,DV_ID_1650, 0
D_1654,DV_ID_1654, 0
D_1662,DV_ID_1662, 0
D_1663,DV_ID_1663, 0
D_1672,DV_ID_1672, 0
D_1673,DV_ID_1673, 0
D_1677,DV_ID_1677, 0
D_1680,DV_ID_1680, 1
D_1692,DV_ID_1692, 0
D_1700,DV_ID_1700, 0
D_1707,DV_ID_1707, 0
D_1713,DV_ID_1713, 0
D_1714,DV_ID_1714, 0
D_1719,DV_ID_1719, 0
D_1732,DV_ID_1732, 0
D_1735,DV_ID_1735, 0
D_1740,DV_ID_1740, 1
D_1750,DV_ID_1750, 1
D_1762,DV_ID_1762, 0
D_1766,DV_ID_1766, 0
D_1779,DV_ID_1779, 0
D_1785,DV_ID_1785, 0
D_1786,DV_ID_1786, 0
D_1789,DV_ID_1789, 0
D_1791,DV_ID_1791, 0
D_1801,DV_ID_1801, 0
D_1803,DV_ID_1803, 0
D_1804,DV_ID_1804, 0
D_1811,DV_ID_1811, 0
D_1813,DV_ID_1813, 1
D_1815,DV_ID_1815, 1
D_1822,DV_ID_1822, 0
D_1835,DV_ID_1835, 1
D_1844,DV_ID_1844, 0
D_1849,DV_ID_1849, 0
D_1853,DV_ID_1853, 0
D_1855,DV_ID_1855, 0
D_1856,DV_ID_1856, 0
D_1867,DV_ID_1867, 0
D_1868,DV_ID_1868, 0
D_1870,DV_ID_1870, 1
D_1887,DV_ID_1887, 1
D_1895,DV_ID_1895, 0
D_1905,DV_ID_1905, 0
D_1907,DV_ID_1907, 0
D_1913,DV_ID_1913, 0
D_1924,DV_ID_1924, 0
D_1927,DV_ID_1927, 0
D_1936,DV_ID_1936, 0
D_1942,DV_ID_1942, 1
D_1946,DV_ID_1946, 0
D_1947,DV_ID_1947, 1
D_1950,DV_ID_1950, 0
D_1954,DV_ID_1954, 0
D_1959,DV_ID_1959, 0
D_1961,DV_ID_1961, 0
D_1966,DV_ID_1966, 0
D_1967,DV_ID_1967, 0
D_1980,DV_ID_1980, 0
D_1983,DV_ID_1983, 1
D_1984,DV_ID_1984, 0
D_1987,DV_ID_1987, 0
D_1991,DV_ID_1991, 0
D_1994,DV_ID_1994, 1
D_1997,DV_ID_1997, 1
D_1998,DV_ID_1998, 0
D_2001,DV_ID_2001, 0
D_2007,DV_ID_2007, 0
D_2015,DV_ID_2015, 0
D_2018,DV_ID_2018, 0
D_2019,DV_ID_2019, 0
D_2036,DV_ID_2036, 0
D_2037,DV_ID_2037, 0
D_2041,DV_ID_2041, 1
D_2043,DV_ID_2043, 1
D_2044,DV_ID_2044, 0
D_2051,DV_ID_2051, 0
D_2056,DV_ID_2056, 0
D_2059,DV_ID_2059, 0
D_2062,DV_ID_2062, 0
D_2065,DV_ID_2065, 0
D_2066,DV_ID_2066, 0
D_2068,DV_ID_2068, 0
D_2073,DV_ID_2073, 0
D_2077,DV_ID_2077, 0
D_2083,DV_ID_2083, 0
D_2102,DV_ID_2102, 0
D_2106,DV_ID_2106, 0
D_2110,DV_ID_2110, 0
D_2112,DV_ID_2112, 0
D_2128,DV_ID_2128, 0
D_2132,DV_ID_2132, 0
D_2133,DV_ID_2133, 1
D_2138,DV_ID_2138, 0
D_2139,DV_ID_2139, 0
D_2143,DV_ID_2143, 0
D_2146,DV_ID_2146, 0
D_2154,DV_ID_2154, 0
D_2160,DV_ID_2160, 0
D_2161,DV_ID_2161, 0
D_2169,DV_ID_2169, 0
D_2175,DV_ID_2175, 0
D_2176,DV_ID_2176, 1
D_2177,DV_ID_2177, 0
D_2178,DV_ID_2178, 1
D_2184,DV_ID_2184, 1
D_2188,DV_ID_2188, 0
D_2196,DV_ID_2196, 1
D_2205,DV_ID_2205, 0
D_2214,DV_ID_2214, 0
D_2223,DV_ID_2223, 1
D_2231,DV_ID_2231, 0
D_2238,DV_ID_2238, 1
D_2246,DV_ID_2246, 0
D_2247,DV_ID_2247, 0
D_2248,DV_ID_2248, 1
D_2252,DV_ID_2252, 0
D_2257,DV_ID_2257, 0
D_2258,DV_ID_2258, 1
D_2259,DV_ID_2259, 0
D_2262,DV_ID_2262, 0
D_2264,DV_ID_2264, 1
D_2272,DV_ID_2272, 1
D_2277,DV_ID_2277, 0
D_2282,DV_ID_2282, 1
D_2290,DV_ID_2290, 0
D_2292,DV_ID_2292, 0
D_2294,DV_ID_2294, 0
D_2299,DV_ID_2299, 0
D_2304,DV_ID_2304, 1
D_2306,DV_ID_2306, 0
D_2313,DV_ID_2313, 0
D_2316,DV_ID_2316, 0
D_2317,DV_ID_2317, 1
D_2319,DV_ID_2319, 0
D_2320,DV_ID_2320, 1
D_2323,DV_ID_2323, 0
D_2337,DV_ID_2337, 0
D_2338,DV_ID_2338, 0
D_2341,DV_ID_2341, 0
D_2355,DV_ID_2355, 0
D_2358,DV_ID_2358, 1
D_2359,DV_ID_2359, 0
D_2364,DV_ID_2364, 0
D_2365,DV_ID_2365, 1
D_2376,DV_ID_2376, 0
D_2377,DV_ID_2377, 0
D_2381,DV_ID_2381, 0
D_2385,DV_ID_2385, 0
D_2390,DV_ID_2390, 0
D_2401,DV_ID_2401, 0
D_2402,DV_ID_2402, 0
D_2407,DV_ID_2407, 0
D_2408,DV_ID_2408, 1
D_2409,DV_ID_2409, 0
D_2419,DV_ID_2419, 0
D_2423,DV_ID_2423, 0
D_2425,DV_ID_2425, 0
D_2426,DV_ID_2426, 0
D_2428,DV_ID_2428, 0
D_2432,DV_ID_2432, 0
D_2434,DV_ID_2434, 0
D_2442,DV_ID_2442, 0
D_2445,DV_ID_2445, 0
D_2466,DV_ID_2466, 1
D_2481,DV_ID_2481, 0
D_2490,DV_ID_2490, 0
D_2492,DV_ID_2492, 0
D_2494,DV_ID_2494, 0
D_2496,DV_ID_2496, 0
D_2497,DV_ID_2497, 0
D_2498,DV_ID_2498, 0
D_2509,DV_ID_2509, 0
D_2511,DV_ID_2511, 0
D_2512,DV_ID_2512, 0
D_2513,DV_ID_2513, 0
D_2516,DV_ID_2516, 0
D_2517,DV_ID_2517, 0
D_2524,DV_ID_2524, 0
D_2531,DV_ID_2531, 0
D_2533,DV_ID_2533, 0
D_2538,DV_ID_2538, 0
D_2540,DV_ID_2540, 1
D_2543,DV_ID_2543, 0
D_2544,DV_ID_2544, 0
D_2545,DV_ID_2545, 0
D_2547,DV_ID_2547, 1
D_2550,DV_ID_2550, 0
D_2551,DV_ID_2551, 1
D_2562,DV_ID_2562, 0
D_2566,DV_ID_2566, 0
D_2568,DV_ID_2568, 0
D_2569,DV_ID_2569, 0
D_2577,DV_ID_2577, 0
D_2585,DV_ID_2585, 0
D_2593,DV_ID_2593, 1
D_2602,DV_ID_2602, 0
D_2603,DV_ID_2603, 0
D_2604,DV_ID_2604, 0
D_2606,DV_ID_2606, 0
D_2611,DV_ID_2611, 0
D_2612,DV_ID_2612, 0
D_2614,DV_ID_2614, 0
D_2616,DV_ID_2616, 0
D_2617,DV_ID_2617, 1
D_2619,DV_ID_2619, 0
D_2624,DV_ID_2624, 0
D_2628,DV_ID_2628, 1
D_2637,DV_ID_2637, 1
D_2639,DV_ID_2639, 0
D_2646,DV_ID_2646, 0
D_2648,DV_ID_2648, 0
D_2661,DV_ID_2661, 0
D_2669,DV_ID_2669, 0
D_2670,DV_ID_2670, 0
D_2671,DV_ID_2671, 0
D_2672,DV_ID_2672, 1
D_2679,DV_ID_2679, 0
D_2684,DV_ID_2684, 0
D_2688,DV_ID_2688, 1
D_2697,DV_ID_2697, 1
D_2700,DV_ID_2700, 0
D_2704,DV_ID_2704, 0
D_2724,DV_ID_2724, 0
D_2730,DV_ID_2730, 0
D_2737,DV_ID_2737, 0
D_2739,DV_ID_2739, 1
D_2742,DV_ID_2742, 0
D_2744,DV_ID_2744, 0
D_2745,DV_ID_2745, 0
D_2746,DV_ID_2746, 0
D_2748,DV_ID_2748, 0
D_2751,DV_ID_2751, 0
D_2759,DV_ID_2759, 1
D_2761,DV_ID_2761, 0
D_2762,DV_ID_2762, 0
D_2766,DV_ID_2766, 0
D_2770,DV_ID_2770, 0
D_2772,DV_ID_2772, 0
D_2773,DV_ID_2773, 0
D_2774,DV_ID_2774, 1
D_2779,DV_ID_2779, 0
D_2780,DV_ID_2780, 0
D_2784,DV_ID_2784, 0
D_2785,DV_ID_2785, 0
D_2789,DV_ID_2789, 0
D_2790,DV_ID_2790, 0
D_2799,DV_ID_2799, 0
D_2801,DV_ID_2801, 0
D_2802,DV_ID_2802, 0
D_2803,DV_ID_2803, 0
D_2808,DV_ID_2808, 0
D_2811,DV_ID_2811, 0
D_2820,DV_ID_2820, 0
D_2830,DV_ID_2830, 1
D_2831,DV_ID_2831, 1
D_2833,DV_ID_2833, 0
D_2834,DV_ID_2834, 0
D_2841,DV_ID_2841, 0
D_2842,DV_ID_2842, 0
D_2843,DV_ID_2843, 0
D_2845,DV_ID_2845, 0
D_2849,DV_ID_2849, 0
D_2855,DV_ID_2855, 0
D_2858,DV_ID_2858, 0
D_2869,DV_ID_2869, 0
D_2874,DV_ID_2874, 0
D_2878,DV_ID_2878, 1
D_2879,DV_ID_2879, 0
D_2881,DV_ID_2881, 0
D_2882,DV_ID_2882, 1
D_2884,DV_ID_2884, 1
D_2885,DV_ID_2885, 0
D_2886,DV_ID_2886, 0
D_2889,DV_ID_2889, 0
D_2893,DV_ID_2893, 0
D_2897,DV_ID_2897, 0
D_2898,DV_ID_2898, 0
D_2906,DV_ID_2906, 1
D_2908,DV_ID_2908, 0
D_2909,DV_ID_2909, 1
D_2914,DV_ID_2914, 0
D_2915,DV_ID_2915, 0
D_2921,DV_ID_2921, 1
D_2923,DV_ID_2923, 1
D_2935,DV_ID_2935, 0
D_2936,DV_ID_2936, 0
D_2938,DV_ID_2938, 0
D_2939,DV_ID_2939, 0
D_2942,DV_ID_2942, 0
D_2945,DV_ID_2945, 0
D_2947,DV_ID_2947, 0
D_2950,DV_ID_2950, 0
D_2951,DV_ID_2951, 0
D_2960,DV_ID_2960, 0
D_2965,DV_ID_2965, 0
D_2967,DV_ID_2967, 0
D_2974,DV_ID_2974, 0
D_2979,DV_ID_2979, 0
D_2980,DV_ID_2980, 0
D_2984,DV_ID_2984, 1
D_2986,DV_ID_2986, 1
D_2990,DV_ID_2990, 1
D_2991,DV_ID_2991, 0
D_3000,DV_ID_3000, 1
D_3014,DV_ID_3014, 0
D_3017,DV_ID_3017, 0
D_3024,DV_ID_3024, 1
D_3034,DV_ID_3034, 0
D_3035,DV_ID_3035, 0
D_3036,DV_ID_3036, 0
D_3044,DV_ID_3044, 1
D_3048,DV_ID_3048, 1
D_3051,DV_ID_3051, 0
D_3057,DV_ID_3057, 0
D_3067,DV_ID_3067, 0
D_3068,DV_ID_3068, 0
D_3073,DV_ID_3073, 0
D_3076,DV_ID_3076, 0
D_3079,DV_ID_3079, 0
D_3080,DV_ID_3080, 1
D_3088,DV_ID_3088, 0
D_3089,DV_ID_3089, 0
D_3092,DV_ID_3092, 1
D_3100,DV_ID_3100, 1
D_3101,DV_ID_3101, 0
D_3104,DV_ID_3104, 0
D_3115,DV_ID_3115, 1
D_3130,DV_ID_3130, 0
D_3140,DV_ID_3140, 0
D_3143,DV_ID_3143, 0
D_3151,DV_ID_3151, 1
D_3152,DV_ID_3152, 0
D_3153,DV_ID_3153, 0
D_3163,DV_ID_3163, 0
D_3168,DV_ID_3168, 1
D_3173,DV_ID_3173, 0
D_3178,DV_ID_3178, 0
D_3183,DV_ID_3183, 0
D_3184,DV_ID_3184, 0
D_3185,DV_ID_3185, 0
D_3194,DV_ID_3194, 0
D_3198,DV_ID_3198, 0
D_3199,DV_ID_3199, 0
D_3213,DV_ID_3213, 0
D_3217,DV_ID_3217, 0
D_3219,DV_ID_3219, 0
D_3221,DV_ID_3221, 0
D_3222,DV_ID_3222, 0
D_3226,DV_ID_3226, 0
D_3228,DV_ID_3228, 1
D_3230,DV_ID_3230, 0
D_3233,DV_ID_3233, 0
D_3234,DV_ID_3234, 0
D_3243,DV_ID_3243, 1
D_3246,DV_ID_3246, 0
D_3247,DV_ID_3247, 1
D_3252,DV_ID_3252, 0
D_3261,DV_ID_3261, 0
D_3266,DV_ID_3266, 0
D_3268,DV_ID_3268, 0
D_3276,DV_ID_3276, 0
D_3279,DV_ID_3279, 0
D_3280,DV_ID_3280, 0
D_3288,DV_ID_3288, 1
D_3289,DV_ID_3289, 0
D_3290,DV_ID_3290, 0
D_3295,DV_ID_3295, 0
D_3297,DV_ID_3297, 0
D_3299,DV_ID_3299, 0
D_3301,DV_ID_3301, 0
D_3302,DV_ID_3302, 2
D_3308,DV_ID_3308, 0
D_3314,DV_ID_3314, 0
D_3316,DV_ID_3316, 0
D_3319,DV_ID_3319, 0
D_3329,DV_ID_3329, 0
D_3344,DV_ID_3344, 1
D_3346,DV_ID_3346, 1
D_3347,DV_ID_3347, 0
D_3353,DV_ID_3353, 0
D_3357,DV_ID_3357, 0
D_3358,DV_ID_3358, 0
D_3360,DV_ID_3360, 1
D_3361,DV_ID_3361, 1
D_3363,DV_ID_3363, 1
D_3366,DV_ID_3366, 0
D_3380,DV_ID_3380, 0
D_3385,DV_ID_3385, 0
D_3388,DV_ID_3388, 0
D_3390,DV_ID_3390, 1
D_3392,DV_ID_3392, 0
D_3393,DV_ID_3393, 0
D_3395,DV_ID_3395, 0
D_3403,DV_ID_3403, 0
D_3413,DV_ID_3413, 1
D_3416,DV_ID_3416, 0
D_3423,DV_ID_3423, 0
D_3436,DV_ID_3436, 0
D_3441,DV_ID_3441, 0
D_3443,DV_ID_3443, 0
D_3448,DV_ID_3448, 0
D_3450,DV_ID_3450, 0
D_3455,DV_ID_3455, 0
D_3456,DV_ID_3456, 1
D_3457,DV_ID_3457, 0
D_3459,DV_ID_3459, 0
D_3465,DV_ID_3465, 0
D_3466,DV_ID_3466, 0
D_3471,DV_ID_3471, 0
D_3472,DV_ID_3472, 0
D_3474,DV_ID_3474, 0
D_3476,DV_ID_3476, 1
D_3478,DV_ID_3478, 0
D_3480,DV_ID_3480, 0
D_3481,DV_ID_3481, 0
D_3484,DV_ID_3484, 0
D_3489,DV_ID_3489, 0
D_3490,DV_ID_3490, 0
D_3494,DV_ID_3494, 0
D_3498,DV_ID_3498, 0
D_3508,DV_ID_3508, 1
D_3510,DV_ID_3510, 0
D_3519,DV_ID_3519, 0
D_3528,DV_ID_3528, 0
D_3537,DV_ID_3537, 0
D_3542,DV_ID_3542, 0
D_3543,DV_ID_3543, 0
D_3548,DV_ID_3548, 1
D_3554,DV_ID_3554, 0
D_3555,DV_ID_3555, 0
D_3557,DV_ID_3557, 0
D_3566,DV_ID_3566, 0
D_3568,DV_ID_3568, 1
D_3578,DV_ID_3578, 0
D_3581,DV_ID_3581, 1
D_3583,DV_ID_3583, 1
D_3584,DV_ID_3584, 0
D_3586,DV_ID_3586, 0
D_3590,DV_ID_3590, 0
D_3594,DV_ID_3594, 0
D_3596,DV_ID_3596, 0
D_3608,DV_ID_3608, 0
D_3614,DV_ID_3614, 0
D_3615,DV_ID_3615, 0
D_3618,DV_ID_3618, 0
D_3621,DV_ID_3621, 0
D_3630,DV_ID_3630, 0
D_3639,DV_ID_3639, 0
D_3640,DV_ID_3640, 0
D_3644,DV_ID_3644, 0
D_3648,DV_ID_3648, 1
D_3649,DV_ID_3649, 0
D_3650,DV_ID_3650, 1
D_3651,DV_ID_3651, 1
D_3652,DV_ID_3652, 0
D_3657,DV_ID_3657, 1
D_3662,DV_ID_3662, 0
D_3665,DV_ID_3665, 1
D_3672,DV_ID_3672, 0
D_3681,DV_ID_3681, 0
D_3682,DV_ID_3682, 0
D_3684,DV_ID_3684, 0
D_3706,DV_ID_3706, 0
D_3713,DV_ID_3713, 0
D_3721,DV_ID_3721, 0
D_3722,DV_ID_3722, 0
D_3724,DV_ID_3724, 0
D_3725,DV_ID_3725, 0
D_3734,DV_ID_3734, 0
D_3737,DV_ID_3737, 0
D_3755,DV_ID_3755, 1
D_3758,DV_ID_3758, 0
D_3761,DV_ID_3761, 0
D_3762,DV_ID_3762, 0
D_3765,DV_ID_3765, 0
D_3773,DV_ID_3773, 0
D_3781,DV_ID_3781, 1
D_3783,DV_ID_3783, 0
D_3789,DV_ID_3789, 0
D_3790,DV_ID_3790, 0
D_3794,DV_ID_3794, 0
D_3795,DV_ID_3795, 1
D_3798,DV_ID_3798, 0
